"list_code_id","list_type_id","code","range","name"
"L54","H","58.52","2","WEWNĘTRZNE NACIĘCIE ZEWNĘTRZNEGO UJŚCIA CEWKI MOCZOWEJ"
"L54","H","58.61","2","ROZSZERZENIE POŁĄCZENIA CEWKOWO-PĘCHERZOWEGO"
"L54","H","58.63","2","USUNIĘCIE KAMIENIA Z CEWKI MOCZOWEJ BEZ NACIĘCIA"
"L62","H","64.3","3","AMPUTACJA PRĄCIA"
"L62","H","64.43","3","WYTWORZENIE PRĄCIA"
"L62","H","64.44","3","ODTWORZENIE PRĄCIA"
"L62","H","64.45","3","REPLANTACJA/ PRZYSZYCIE AMPUTOWANEGO PRĄCIA"
"L62","H","64.49","3","OPERACJE NAPRAWCZE PRĄCIA - INNE"
"L64","H","64.11","2","BIOPSJA PRĄCIA"
"L64","H","64.2","2","MIEJSCOWE WYCIĘCIE LUB ZNISZCZENIE ZMIANY PRĄCIA"
"L64","H","64.41","2","SZYCIE RANY PRĄCIA"
"L64","H","64.42","2","UWOLNIENIE BOLESNEGO WZWODU PRĄCIA"
"L64","H","64.91","2","GRZBIETOWE/ BOCZNE NACIĘCIE NAPLETKA"
"L64","H","64.93","2","UWOLNIENIE (WYCIĘCIE) ZROSTÓW PRĄCIA"
"L64","H","64.99","2","INNE OPERACJE MĘSKICH NARZĄDÓW PŁCIOWYCH"
"L72","H","60.72","3","NACIĘCIE PĘCHERZYKÓW NASIENNYCH"
"L72","H","60.731","3","WYCIĘCIE TORBIELI PRZEWODU MUELLERA"
"L72","H","60.732","3","WYCIĘCIE PĘCHERZYKÓW NASIENNYCH"
"L72","H","61.0","3","NACIĘCIE I DRENAŻ MOSZNY I OSŁONKI POCHWOWEJ JĄDRA"
"L72","H","61.11","3","BIOPSJA MOSZNY I OSŁONKI POCHWOWEJ JĄDRA"
"L72","H","61.19","3","INNE ZABIEGI DIAGNOSTYCZNE MOSZNY/ OSŁONKI POCHWOWEJ JĄDRA"
"L72","H","61.2","3","WYCIĘCIE WODNIAKA OSŁONKI POCHWOWEJ JĄDRA"
"L72","H","61.31","3","ELEKTROKOAGULACJA ZMIANY MOSZNY"
"L72","H","61.32","3","REDUKCJA SŁONIOWACIZNY MOSZNY"
"L72","H","61.33","3","CZĘŚCIOWE WYCIĘCIE MOSZNY"
"L72","H","61.42","3","OPERACJA PRZETOKI MOSZNOWEJ"
"L72","H","61.491","3","REKONSTRUKCJA PŁATEM PRZESUNIĘTYM LUB USZYPUŁOWANYM"
"L72","H","61.911","3","ASPIRACJA WODNIAKA OSŁONKI POCHWOWEJ JĄDRA"
"L72","H","61.921","3","WYCIĘCIE KRWIAKA OSŁONKI POCHWOWEJ JĄDRA (HEMATOCELE)"
"L72","H","62.0","3","NACIĘCIE JĄDRA"
"L72","H","62.11","3","PRZEZSKÓRNA IGŁOWA BIOPSJA JĄDRA"
"L72","H","62.12","3","OTWARTA BIOPSJA JĄDRA"
"L72","H","62.21","3","WYCIĘCIE PRZYCZEPKA JĄDRA"
"L72","H","62.22","3","WYCIĘCIE TORBIELI MORGAGNI'EGO U MĘŻCZYZNY"
"L72","H","62.3","3","JEDNOSTRONNE WYCIĘCIE JĄDRA"
"L72","H","62.411","3","JEDNOCZASOWE WYCIĘCIE OBU JĄDER"
"L72","H","62.419","3","OBUSTRONNE WYCIĘCIE JĄDER - INNE"
"L72","H","62.42","3","WYCIĘCIE JEDYNEGO JĄDRA"
"L72","H","62.51","3","URUCHOMIENIE I SPROWADZENIE JĄDRA DO MOSZNY"
"L72","H","62.52","3","UMOCOWANIE JĄDRA PO ODPROWADZENIU SKRĘTU"
"L72","H","62.53","3","OPERACJA TOREKA (ETAP I/ ETAP II)"
"L72","H","62.54","3","PRZESZCZEPIENIE I UMOCOWANIE JĄDRA W MOSZNIE"
"L72","H","62.61","3","SZYCIE RANY JĄDRA"
"L72","H","62.7","3","WSZCZEPIENIE PROTEZY JĄDRA"
"L72","H","62.91","3","NAKŁUCIE I ASPIRACJA JĄDRA"
"L72","H","62.92","3","WSTRZYKNIĘCIA LEKU DO JĄDRA"
"L72","H","63.01","3","BIOPSJA POWRÓZKA NASIENNEGO/ NASIENIOWODU LUB NAJĄDRZA"
"L72","H","63.11","3","WYSOKIE PODWIĄZANIE ŻYŁY JĄDROWEJ"
"L72","H","63.12","3","WYCIĘCIE WODNIAKA KANAŁU NUCKA"
"L72","H","63.13","3","WYCIĘCIE ŻYLAKÓW POWRÓZKA NASIENNEGO"
"L72","H","63.2","3","WYCIĘCIE TORBIELI NAJĄDRZA"
"L72","H","63.4","3","WYCIĘCIE NAJĄDRZA"
"L72","H","63.51","3","SZYCIE RANY POWRÓZKA NASIENNEGO/ NAJĄDRZA"
"L72","H","63.52","3","ODPROWADZENIE SKRĘTU JĄDRA LUB POWRÓZKA NASIENNEGO"
"L72","H","63.53","3","PRZESZCZEP POWRÓZKA NASIENNEGO"
"L72","H","63.81","3","SZYCIE RANY NASIENIOWODU/ NAJĄDRZA"
"L72","H","63.82","3","POOPERACYJNA REKONSTRUKCJA PRZECIĘTEGO I PODWIĄZANEGO NASIENIOWODU"
"L72","H","63.83","3","WSZCZEPIENIE NASIENIOWODU DO NAJĄDRZA"
"L72","H","63.84","3","USUNIĘCIE PODWIĄZKI NASIENIOWODU"
"L72","H","63.85","3","USUNIĘCIE ZASTAWKI Z NASIENIOWODU"
"L72","H","63.91","3","PRZEZSKÓRNE NAKŁUCIE I ASPIRACJA TORBIELI NAJĄDRZA (SPERMATOCELE)"
"L72","H","63.92","3","NACIĘCIE NAJĄDRZA"
"L72","H","63.93","3","NACIĘCIE POWRÓZKA NASIENNEGO"
"L72","H","63.94","3","UWOLNIENIE ZROSTÓW POWRÓZKA NASIENNEGO"
"L72","H","63.95","3","WPROWADZENIE ZASTAWKI DO NASIENIOWODU"
"L81","H","39.951","3","HEMODIALIZA"
"L81","H","39.952","3","CIĄGŁE LECZENIE NERKOZASTĘPCZE"
"L81","H","54.98","3","DIALIZA OTRZEWNOWA"
"L91","H","58.931","3","WSZCZEPIENIE ZWIERACZA HYDRAULICZNEGO WOKÓŁ SZYI PĘCHERZA"
"L91","H","58.932","3","WSZCZEPIENIE ZWIERACZA HYDRAULICZNEGO WOKÓŁ OPUSZKI CEWKI MOCZOWEJ"
"L91","H","58.933","3","WYMIANA ZWIERACZA HYDRAULICZNEGO CEWKI MOCZOWEJ [AUS]"
"L91","H","58.934","3","WSZCZEPIENIE SZTUCZNEGO ZWIERACZA CEWKI MOCZOWEJ [AUS] Z POMPĄ I/ LUB ZBIORNIKIEM WYRÓWNAWCZYM"
"L92","H","98.51","3","POZAUSTROJOWA LITOTRYPSJA NERKI/ MOCZOWODU/ PĘCHERZA"
"L93","H","55.691","3","ALLOPRZESZCZEP NERKI"
"L97","H","52.82","3","ALLOPRZESZCZEP TRZUSTKI"
"L97","H","55.691","3","ALLOPRZESZCZEP NERKI"
"M01","H","70.4","3","ZAMKNIĘCIE ŚWIATŁA POCHWY I CAŁKOWITE WYCIĘCIE POCHWY"
"M01","H","71.5","3","RADYKALNE WYCIĘCIE SROMU"
"M02","H","67.4","3","WYCIĘCIE SZYJKI MACICY Z RÓWNOCZESNĄ PLASTYKĄ POCHWY"
"M02","H","70.4","3","ZAMKNIĘCIE ŚWIATŁA POCHWY I CAŁKOWITE WYCIĘCIE POCHWY"
"M02","H","70.50","3","PLASTYKA PRZEDNIA I TYLNA POCHWY"
"M02","H","70.511","3","PRZEDNIA PLASTYKA POCHWY Z WYCIĘCIEM UCHYŁKA CEWKI MOCZOWEJ"
"M02","H","70.521","3","TYLNA PLASTYKA POCHWY"
"M02","H","70.61","3","WYTWORZENIE POCHWY"
"M02","H","70.62","3","ODTWORZENIE POCHWY"
"M02","H","70.71","3","SZYCIE ROZDARCIA POCHWY"
"M02","H","70.72","3","OPERACJA PRZETOKI POCHWOWO-OKRĘŻNICZEJ"
"M02","H","70.73","3","OPERACJA PRZETOKI POCHWOWO-ODBYTNICZEJ"
"M02","H","70.74","3","OPERACJA INNYCH PRZETOK POCHWOWO-JELITOWYCH"
"M02","H","70.75","3","OPERACJA INNYCH PRZETOK POCHWOWYCH"
"M02","H","70.77","3","PODWIESZENIE I UMOCOWANIE POCHWY"
"M02","H","70.8","3","ZAMKNIĘCIE (ZWĘŻENIE) SKLEPIENIA POCHWY"
"M02","H","71.61","3","JEDNOSTRONNE PROSTE WYCIĘCIE SROMU"
"M02","H","71.62","3","OBUSTRONNE PROSTE WYCIĘCIE SROMU"
"M03","H","67.2","3","KONIZACJA SZYJKI MACICY"
"M03","H","67.591","3","SZEW OKRĘŻNY NA CIEŚŃ MACICY"
"M03","H","67.592","3","OPERACJA MCDONALDA"
"M03","H","67.593","3","OPERACJA SHIRODKARA"
"M03","H","67.691","3","ZABIEG NAPRAWCZY STAREGO POŁOŻNICZEGO ROZDARCIA SZYJKI"
"M03","H","70.33","3","WYCIĘCIE LUB ZNISZCZENIE ZMIANY POCHWY"
"M03","H","71.24","3","WYCIĘCIE ALBO INNE ZNISZCZENIE TORBIELI GRUCZOŁU BARTHOLINA"
"M03","H","71.41","3","AMPUTACJA ŁECHTACZKI"
"M03","H","71.71","3","SZYCIE PĘKNIĘCIA SROMU LUB KROCZA"
"M03","H","71.72","3","OPERACJA PRZETOKI SROMU LUB KROCZA"
"M03","H","71.791","3","ZABIEG NAPRAWCZY STAREGO POŁOŻNICZEGO USZKODZENIA SROMU LUB KROCZA"
"M03","H","75.693","3","ZABIEG NAPRAWCZY KROCZA"
"M04","H","67.11","3","BIOPSJA KANAŁU SZYJKI MACICY"
"M04","H","67.12","3","WYCINKI Z SZYJKI MACICY (BIOPSJA SKRAWKOWA)"
"M04","H","67.31","3","MARSUPIALIZACJA TORBIELI SZYJKI MACICY"
"M04","H","67.39","3","ZNISZCZENIE LUB WYCIĘCIE ZMIANY LUB TKANKI SZYJKI MACICY - INNE"
"M04","H","67.61","3","SZYCIE ROZDARCIA SZYJKI MACICY"
"M04","H","70.0","3","NAKŁUCIE ZAGŁĘBIENIA ODBYTNICZO MACICZNEGO (ZATOKI DOUGLASA)"
"M04","H","70.12","3","NACIĘCIE ZAGŁĘBIENIA ODBYTNICZO-MACICZNEGO"
"M04","H","70.13","3","UWOLNIENIE ZROSTÓW WEWNĄTRZPOCHWOWYCH"
"M04","H","70.141","3","WYCIĘCIE PRZEGRODY POCHWOWEJ"
"M04","H","70.142","3","DRENAŻ KRWIAKA POCHWY"
"M04","H","70.22","3","WZIERNIKOWANIE ZAGŁĘBIENIA ODBYTNICZO-MACICZNEGO - KULDOSKOPIA"
"M04","H","70.23","3","BIOPSJA ZAGŁĘBIENIA ODBYTNICZO-MACICZNEGO"
"M04","H","70.24","3","BIOPSJA POCHWY"
"M04","H","71.01","3","UWOLNIENIE ZROSTÓW SROMU"
"M04","H","71.091","3","POWIĘKSZENIE WEJŚCIA DO POCHWY"
"M04","H","71.099","3","NACIĘCIE SROMU/ KROCZA - INNE"
"M04","H","71.11","3","BIOPSJA SROMU"
"M04","H","71.22","3","NACIĘCIE TORBIELI GRUCZOŁU BARTHOLINA"
"M04","H","71.23","3","MARSUPIALIZACJA TORBIELI GRUCZOŁU BARTHOLINA"
"M04","H","71.3","3","INNE CZĘŚCIOWE WYCIĘCIE LUB ZNISZCZENIE ZMIAN CHOROBOWYCH W OBRĘBIE SROMU I KROCZA"
"M05","H","59.31","3","OPERACJA CEWKI METODĄ KELLY`EGO-KENNEDY'EGO"
"M05","H","59.32","3","PLIKACJA CEWKI METODĄ KELLY`EGO-STOECKELA"
"M05","H","59.41","3","OPERACJA METODĄ GOEBELA-FRANGENHEIMA-STOECKELA"
"M05","H","59.42","3","OPERACJA METODĄ MILLINA-READA"
"M05","H","59.43","3","OPERACJA METODĄ OXFORD"
"M05","H","59.44","3","URETROCYSTOPEKSJA PRZEZ PODWIESZENIE NADŁONOWE"
"M05","H","59.51","3","OPERACJA METODĄ BURCHA"
"M05","H","59.52","3","OPERACJA METODĄ MARSHALLA-MARCHETTI`EGO-KRANTZA"
"M05","H","59.53","3","PRZYSZYCIE TKANKI OKOŁOCEWKOWEJ DO SPOJENIA ŁONOWEGO"
"M05","H","59.61","3","OPERACJA METODĄ PEREYRY"
"M05","H","59.711","3","CYSTOURETROPEKSJA Z UŻYCIEM PĘTLI Z MIĘŚNIA DŹWIGACZA ODBYTU"
"M05","H","59.712","3","PODWIESZENIE SZYI PĘCHERZA MOCZOWEGO Z UŻYCIEM PRZESZCZEPIONEGO MIĘŚNIA SMUKŁEGO UDA"
"M05","H","59.713","3","PODWIESZENIE SZYI PĘCHERZA Z UŻYCIEM PĘTLI ŁONOWO-GUZICZEJ"
"M05","H","59.791","3","URETROPEKSJA PRZEDNIA"
"M05","H","59.792","3","URETROPEKSJA METODĄ TUDORA (""KRÓLICZE UCHO"")"
"M05","H","59.793","3","PODWIESZENIE CEWKI I PĘCHERZA Z UŻYCIEM MATERIAŁU SYNTETYCZNEGO"
"M11","H","68.61","3","ZMODYFIKOWANE RADYKALNE WYCIĘCIE MACICY"
"M11","H","68.62","3","OPERACJA WERTHEIMA"
"M11","H","68.71","3","LAPAROSKOPOWE RADYKALNE WYCIĘCIE MACICY DROGĄ POCHWOWĄ [LRVH]"
"M11","H","68.76","3","HISTEROKOLPEKTOMIA"
"M11","H","68.77","3","OPERACJA SCHAUTA"
"M11","H","68.8","3","WYTRZEWIENIE MIEDNICY MAŁEJ"
"M12","H","68.42","3","POSZERZONE WYCIĘCIE MACICY"
"M12","H","68.51","3","WYCIĘCIE MACICY DROGĄ POCHWOWĄ W ASYŚCIE LAPAROSKOPOWEJ (LAVH)"
"M13","H","65.26","3","WYŁUSZCZENIE GUZA JAJNIKA JEDNOSTRONNE/ OBUSTRONNE"
"M13","H","65.41","3","JEDNOSTRONNE USUNIĘCIE JAJNIKA I JAJOWODU LAPAROSKOPOWO"
"M13","H","65.49","3","JEDNOSTRONNE USUNIĘCIE JAJNIKA I JAJOWODU - INNE"
"M13","H","65.519","3","RÓWNOCZESNE USUNIĘCIE OBU JAJNIKÓW - INNE"
"M13","H","65.53","3","LAPAROSKOPOWE USUNIĘCIE OBU JAJNIKÓW W TRAKCIE JEDNEGO ZABIEGU"
"M13","H","65.54","3","LAPAROSKOPOWE USUNIĘCIE POZOSTAŁEGO JAJNIKA"
"M13","H","65.61","3","RÓWNOCZESNE USUNIĘCIE OBU JAJNIKÓW I JAJOWODÓW"
"M13","H","65.62","3","LAPAROSKOPOWE USUNIĘCIE OBU JAJNIKÓW I JAJOWODÓW W TRAKCIE JEDNEGO ZABIEGU"
"M13","H","65.63","3","LAPAROSKOPOWE USUNIĘCIE POZOSTAŁEGO JAJNIKA I JAJOWODU"
"M13","H","65.69","3","USUNIĘCIE POZOSTAŁEGO JAJNIKA I JAJOWODU - INNE"
"M13","H","65.73","3","PLASTYKA JAJOWODU I JAJNIKA"
"M13","H","65.76","3","LAPAROSKOPOWA PLASTYKA JAJNIKA I JAJOWODU"
"M13","H","66.51","3","WYCIĘCIE OBU JAJOWODÓW W CZASIE TEJ SAMEJ OPERACJI"
"M13","H","66.75","3","WSZCZEPIENIE JAJOWODU DO MACICY"
"M13","H","66.93","3","WSZCZEPIENIE/WYMIANA PROTEZY JAJOWODU"
"M13","H","68.24","3","HISTEROLAPAROSKOPIA LECZNICZA"
"M13","H","68.311","3","KLASYCZNE ŚRÓDPOWIĘZIOWE USUNIĘCIE MACICY[CISH]"
"M13","H","68.312","3","NADSZYJKOWE USUNIĘCIE MACICY W ASYŚCIE LAPAROSKOPOWEJ [LASH]"
"M13","H","68.391","3","NADSZYJKOWE WYCIĘCIE MACICY"
"M13","H","68.41","3","PROSTE WYCIĘCIE MACICY"
"M13","H","68.51","3","WYCIĘCIE MACICY DROGĄ POCHWOWĄ W ASYŚCIE LAPAROSKOPOWEJ (LAVH)"
"M13","H","68.59","3","INNE WYCIĘCIE MACICY DROGĄ POCHWOWĄ"
"M13","H","69.23","3","POCHWOWA OPERACJA PRZEWLEKŁEGO WYPADANIA MACICY"
"M13","H","69.492","3","ZABIEG NAPRAWCZY WRODZONEJ WADY MACICY"
"M13","H","69.493","3","ZABIEG NAPRAWCZY WRODZONEJ WADY MACICY Z REKONSTRUKCJĄ"
"M14","H","54.11","3","LAPAROTOMIA ZWIADOWCZA"
"M14","H","54.21","3","LAPAROSKOPIA"
"M14","H","65.01","3","NACIĘCIE JAJNIKA LAPAROSKOPOWO"
"M14","H","65.09","3","NACIĘCIE JAJNIKA - INNE"
"M14","H","65.12","3","BIOPSJA JAJNIKA - INNE"
"M14","H","65.13","3","LAPAROSKOPOWA BIOPSJA JAJNIKA"
"M14","H","65.21","3","MARSUPIALIZACJA CYSTY JAJNIKA"
"M14","H","65.22","3","KLINOWA RESEKCJA JAJNIKA"
"M14","H","65.23","3","OTWARCIE TORBIELI JAJNIKA/ JAJNIKÓW LAPAROSKOPOWE"
"M14","H","65.24","3","LAPAROSKOPOWA KLINOWA RESEKCJA JAJNIKA"
"M14","H","65.25","3","INNE LAPAROSKOPOWE WYCIĘCIE LUB ZNISZCZENIE ZMIANY JAJNIKA"
"M14","H","65.292","3","KAUTERYZACJA JAJNIKA"
"M14","H","65.293","3","CZĘŚCIOWE WYCIĘCIE JAJNIKA"
"M14","H","65.31","3","JEDNOSTRONNE USUNIĘCIE JAJNIKA LAPAROSKOPOWO"
"M14","H","65.39","3","JEDNOSTRONNE USUNIĘCIE JAJNIKA - INNE"
"M14","H","65.52","3","WYCIĘCIE POZOSTAŁEGO/ JEDYNEGO JAJNIKA"
"M14","H","65.71","3","SZYCIE JAJNIKA"
"M14","H","65.74","3","LAPAROSKOPOWE PROSTE ZESZYCIE JAJNIKA"
"M14","H","65.81","3","LAPAROSKOPOWE USUNIĘCIE ZROSTÓW JAJNIKOWO-JAJOWODOWYCH"
"M14","H","65.89","3","USUNIĘCIE ZROSTÓW JAJNIKOWO-JAJOWODOWYCH - INNE"
"M14","H","65.95","3","UWOLNIENIE SKRĘTU JAJNIKA"
"M14","H","66.01","3","NACIĘCIE JAJOWODU"
"M14","H","66.02","3","UTWORZENIE PRZETOKI JAJOWODOWO-BRZUSZNEJ"
"M14","H","66.11","3","BIOPSJA JAJOWODU"
"M14","H","66.21","3","OBUSTRONNE LAPAROSKOPOWE PODWIĄZANIE/ ZMIAŻDŻENIE JAJOWODU"
"M14","H","66.22","3","OBUSTRONNE LAPAROSKOPOWE PODWIĄZANIE ORAZ ROZDZIELENIE OBU KIKUTÓW JAJOWODU"
"M14","H","66.29","3","OBUSTRONNE ENDOSKOPOWE ZAMKNIĘCIE ŚWIATŁA JAJOWODÓW - INNE"
"M14","H","66.31","3","OBUSTRONNE PODWIĄZANIE I ZMIAŻDŻENIE JAJOWODÓW"
"M14","H","66.4","3","CAŁKOWITE JEDNOSTRONNE WYCIĘCIE JAJOWODU"
"M14","H","66.521","3","WYCIĘCIE POZOSTAŁEGO JAJOWODU"
"M14","H","66.61","3","WYCIĘCIE LUB ZNISZCZENIE ZMIANY JAJOWODU"
"M14","H","66.62","3","WYCIĘCIE JAJOWODU Z CIĄŻĄ JAJOWODOWĄ"
"M14","H","66.69","3","CZĘŚCIOWE WYCIĘCIE JAJOWODU - INNE"
"M14","H","66.71","3","PROSTE ZESZYCIE JAJOWODU"
"M14","H","66.72","3","SZYCIE JAJOWODU"
"M14","H","66.92","3","JEDNOSTRONNE ZMIAŻDŻENIE LUB ZAMKNIĘCIE ŚWIATŁA JAJOWODU"
"M14","H","68.17","3","PRZEZPOCHWOWA HYDROLAPAROSKOPIA (THL)"
"M14","H","68.22","3","NACIĘCIE ALBO WYCIĘCIE WRODZONEJ PRZEGRODY MACICY"
"M14","H","68.232","3","HISTEROSKOPOWA ABLACJA ENDOMETRIUM"
"M14","H","68.233","3","HISTEROSKOPOWE ZNISZCZENIE ZMIANY CHOROBOWEJ W MACICY"
"M14","H","68.234","3","HISTEROSKOPOWE WYCIĘCIE ZMIANY CHOROBOWEJ W MACICY"
"M14","H","68.291","3","USUNIĘCIE MIĘŚNIAKA MACICY"
"M14","H","69.1","3","WYCIĘCIE LUB ZNISZCZENIE ZMIANY LUB TKANKI W ZAKRESIE MACICY I STRUKTUR JĄ PODTRZYMUJĄCYCH"
"M14","H","69.211","3","ZABIEG WOTKINSA"
"M14","H","69.221","3","PRZYSZYCIE MACICY DO POWŁOK BRZUSZNYCH"
"M14","H","69.222","3","OPERACJA MANCHESTERSKA (FOTHERGILLA)"
"M14","H","69.223","3","SFAŁDOWANIE WIĘZADEŁ MACICZNYCH"
"M14","H","69.3","3","ODNERWIENIE MACICY (OKOŁOSZYJKOWE)"
"M14","H","69.41","3","SZYCIE ROZDARCIA MACICY"
"M14","H","69.42","3","ZAMKNIĘCIE PRZETOKI MACICY"
"M14","H","69.491","3","ZABIEG NAPRAWCZY PRZETRWAŁEGO (ZASTARZAŁEGO) POPORODOWEGO ROZDARCIA MACICY"
"M14","H","69.499","3","ZABIEG NAPRAWCZY MACICY - INNE"
"M15","H","65.11","3","BIOPSJA ASPIRACYJNA JAJNIKA"
"M15","H","65.91","3","ASPIRACJA PŁYNU Z JAJNIKA"
"M15","H","66.8","3","PRZEDMUCHIWANIE I PRZEPŁUKIWANIE JAJOWODU"
"M15","H","66.91","3","ASPIRACJA TREŚCI JAJOWODU"
"M15","H","66.95","3","WPROWADZENIE ŚRODKA LECZNICZEGO DO JAJOWODU"
"M15","H","66.96","3","ROZSZERZENIE JAJOWODU"
"M15","H","68.12","3","HISTEROSKOPIA DIAGNOSTYCZNA"
"M15","H","68.151","3","ENDOSKOPOWA (LAPAROSKOPOWA) BIOPSJA PRZYDATKÓW MACICY Z WYJĄTKIEM JAJNIKÓW I JAJOWODÓW"
"M15","H","68.159","3","ENDOSKOPOWA (LAPAROSKOPOWA) BIOPSJA PRZYDATKÓW MACICY - INNE"
"M15","H","68.161","3","ENDOSKOPOWA (LAPAROSKOPOWA) (HISTEROSKOPOWA) BIOPSJA MACICY"
"M15","H","68.211","3","UWOLNIENIE ZROSTÓW W ŚWIETLE MACICY"
"M15","H","68.231","3","ROZSZERZENIE KANAŁU SZYJKI I WYŁYŻECZKOWANIE ŚCIAN JAMY MACICY"
"M15","H","69.02","3","ROZSZERZENIE KANAŁU SZYJKI I WYŁYŻECZKOWANIE ŚCIAN JAMY MACICY PO PORODZIE LUB PORONIENIU"
"M15","H","69.03","3","ROZSZERZENIE KANAŁU SZYJKI I WYŁYŻECZKOWANIE ŚCIAN JAMY MACICY - DIAGNOSTYCZNE"
"M15","H","69.04","3","ROZSZERZENIE KANAŁU SZYJKI I WYŁYŻECZKOWANIE ŚCIAN JAMY MACICY - LECZNICZE"
"M15","H","69.52","3","ASPIRACYJNE ŁYŻECZKOWANIE MACICY PO PORODZIE LUB PORONIENIU"
"M15","H","69.59","3","INNE ASPIRACYJNE ŁYŻECZKOWANIE MACICY"
"M15","H","87.82","3","HISTEROSALPHINGOGRAFIA (KONTRAST GAZOWY)"
"M15","H","87.83","3","HISTEROSALPHINGOGRAFIA (KONTRAST CIENIUJĄCY)"
"M17","H","69.01","3","ROZSZERZENIE KANAŁU SZYJKI I WYŁYŻECZKOWANIE ŚCIAN JAMY MACICY W CELU ZAKOŃCZENIA CIĄŻY"
"M17","H","75.01","3","WSTRZYKNIĘCIE PROSTAGLANDYNY W CELU WYWOŁANIA PORONIENIA"
"M17","H","75.03","3","ZAKOŃCZENIE CIĄŻY PRZEZ WSTRZYKNIĘCIE DOMACICZNE"
"M17","H","99.295","3","PODANIE PREPARATU W CELU ZAKOŃCZENIA CIĄŻY"
"M17","H","99.993","3","WPROWADZENIE CZOPKA Z PROSTAGLANDYNĄ"
"N03","H","72.1","3","KLESZCZE WYJŚCIOWE Z NACIĘCIEM KROCZA"
"N03","H","72.71","3","PRÓŻNIOCIĄG POŁOŻNICZY Z NACIĘCIEM KROCZA"
"N03","H","72.79","3","PRÓŻNIOCIĄG POŁOŻNICZY - INNE"
"N03","H","73.71","3","PORÓD SAMOISTNY BEZ NACIĘCIA KROCZA"
"N03","H","73.72","3","PORÓD SAMOISTNY Z NACIĘCIEM KROCZA I NASTĘPOWYM ZESZYCIEM"
"N03","H","73.8","3","OPERACJE NA PŁODZIE UŁATWIAJĄCE PORÓD"
"N03","H","74.0","3","KLASYCZNE CIĘCIE CESARSKIE"
"N03","H","74.1","3","CIĘCIE CESARSKIE W DOLNYM ODCINKU MACICY"
"N03","H","74.2","3","CIĘCIE CESARSKIE POZAOTRZEWNOWE"
"N03","H","75.4","3","RĘCZNE WYDOBYCIE ŁOŻYSKA"
"N03","H","75.62","3","ZESZYCIE ŚWIEŻEGO POŁOŻNICZEGO USZKODZENIA ODBYTU I ZWIERACZA ODBYTU"
"N03","H","75.691","3","ZESZYCIE SROMU I KROCZA"
"N03","H","75.693","3","ZABIEG NAPRAWCZY KROCZA"
"N03","H","75.694","3","ZABIEG NAPRAWCZY POCHWY"
"N03","H","75.695","3","ZABIEG NAPRAWCZY SROMU"
"N03","H","75.696","3","WTÓRNE ZESZYCIE NACIĘCIA KROCZA"
"N03","H","75.71","3","RĘCZNA KONTROLA JAMY MACICY PO PORODZIE"
"N03","H","75.72","3","INSTRUMENTALNA KONTROLA JAMY MACICY PO PORODZIE"
"N03","H","75.81","3","POŁOŻNICZA TAMPONADA MACICY"
"N03","H","75.82","3","POŁOŻNICZA TAMPONADA POCHWY"
"N03","H","75.94","3","RĘCZNE ODPROWADZENIE WYNICOWANEJ MACICY"
"N1","U","89.393",,"KARDIOTOKOGRAFIA"
"N2","U","75.32",,"EKG PŁODU - Z OWŁOSIONEJ SKÓRY GŁOWY"
"N2","U","75.33",,"POBRANIE PRÓBKI KRWI PŁODU Z OWŁOSIONEJ SKÓRY GŁOWY"
"N2","U","75.37",,"AMNIOINFUZJA"
"N2","U","75.381",,"PRZEZSZYJKOWE MONITOROWANIE SATURACJI TLENEM KRWI PŁODU"
"N2","U","75.382",,"PRZEZSZYJKOWE MONITOROWANIE CIŚNIENIA PARCJALNEGO TLENU U PŁODU"
"N2","U","87.031","3","KOMPUTEROWA TOMOGRAFIA GŁOWY I/ LUB SZYI BEZ KONTRASTU"
"N2","U","87.032","3","KOMPUTEROWA TOMOGRAFIA GŁOWY I/ LUB SZYI Z KONTRASTEM"
"N2","U","88.011","3","KOMPUTEROWA TOMOGRAFIA BRZUCHA BEZ KONTRASTU"
"N2","U","88.012","3","KOMPUTEROWA TOMOGRAFIA BRZUCHA Z KONTRASTEM"
"N2","U","88.711",,"OZNACZENIE PRZEMIESZCZENIA MÓZGU W LINII ŚRODKOWEJ"
"N2","U","88.712","3","ECHOENCEFALOGRAFIA"
"N2","U","88.721","3","ECHOKARDIOGRAFIA"
"N2","U","88.771",,"BADANIE USG ZAKRZEPICY ŻYŁ GŁĘBOKICH"
"N2","U","88.772","3","OBRAZOWANIE KOLOROWE NACZYŃ OBWODOWYCH 2D Z ANALIZĄ SPEKTRALNĄ"
"N2","U","88.773","3","OBRAZOWANIE KOLOROWE NACZYŃ OBWODOWYCH 2D POWER DOPPLER"
"N2","U","88.774","3","OBRAZOWANIE KOLOROWE NACZYŃ OBWODOWYCH 2D B-FLOW"
"N2","U","88.781",,"USG PŁODU"
"N2","U","88.782",,"WEWNĄTRZMACICZNA CEFALOMETRIA"
"N2","U","88.783",,"LOKALIZACJA ŁOŻYSKA W USG"
"N2","U","88.789",,"DIAGNOSTYKA USG MACICY CIĘŻARNEJ - CAŁKOWITA"
"N2","U","89.662",,"PH-METRIA KRWI PŁODU Z OWŁOSIONEJ SKÓRY GŁOWY"
"N2","U","91.411",,"BADANIA MIKROSKOPOWE PĘCHERZA PŁODOWEGO - ROZMAZ BAKTERII"
