"LIST_CODE_ID","LIST_TYPE_ID","CODE","NAME"
"N31","H","K40.4","JEDNOSTRONNA LUB NIEOKREŚLONA PRZEPUKLINA PACHWINOWA ZE ZGORZELĄ"
"N31","H","K40.9","JEDNOSTRONNA LUB NIEOKREŚLONA PRZEPUKLINA PACHWINOWA BEZ NIEDROŻNOŚCI LUB ZGORZELI"
"N31","H","K42.9","PRZEPUKLINA PĘPKOWA BEZ NIEDROŻNOŚCI LUB ZGORZELI"
"N31","H","K56.1","WGŁOBIENIE"
"N31","H","K56.2","SKRĘT JELITA"
"N31","H","K56.4","INNE POSTACIE ZATKANIA JELITA"
"N31","H","K56.5","ZROSTY JELITOWE Z NIEDROŻNOŚCIĄ"
"N31","H","K59.8","INNE OKREŚLONE CZYNNOŚCIOWE ZABURZENIA JELIT"
"N31","H","K59.9","CZYNNOŚCIOWE ZABURZENIA JELIT, NIE OKREŚLONE"
"N31","H","K60.0","OSTRA SZCZELINA ODBYTU"
"N31","H","K60.1","PRZEWLEKŁA SZCZELINA ODBYTU"
"N31","H","K60.2","SZCZELINA ODBYTU, NIE OKREŚLONA"
"N31","H","K61.0","ROPIEŃ ODBYTU"
"N31","H","K61.1","ROPIEŃ ODBYTNICZY"
"N31","H","K61.2","ROPIEŃ ODBYTNICZO-ODBYTOWY"
"N31","H","K61.3","ROPIEŃ KULSZOWO-ODBYTNICZY"
"N31","H","K61.4","ROPIEŃ WEWNĄTRZZWIERACZOWY"
"N31","H","K62.2","WYPADNIĘCIE ODBYTU"
"N31","H","K62.3","WYPADNIĘCIE ODBYTNICY"
"N31","H","K62.4","ZWĘŻENIE ODBYTU I ODBYTNICY"
"N31","H","K62.5","KRWAWNIENIE Z ODBYTU I ODBYTNICY"
"N31","H","K62.6","WRZÓD ODBYTU I ODBYTNICY"
"N31","H","K62.8","INNE OKREŚLONE CHOROBY ODBYTU I ODBYTNICY"
"N31","H","K62.9","CHOROBY ODBYTU I ODBYTNICY, NIE OKREŚLONE"
"N31","H","K63.1","PRZEDZIURAWIENIE JELITA (NIEURAZOWE)"
"N31","H","K75.0","ROPIEŃ WĄTROBY"
"N31","H","K82.2","PRZEDZIURAWIENIE PĘCHERZYKA ŻÓŁCIOWEGO"
"N31","H","K83.0","ZAPALENIE DRÓG ŻÓŁCIOWYCH"
"N31","H","K83.1","NIEDROŻNOŚĆ PRZEWODÓW ŻÓŁCIOWYCH"
"N31","H","K83.2","PRZEDZIURAWIENIE PRZEWODÓW ŻÓŁCIOWYCH"
"N31","H","K83.5","TORBIEL ŻÓŁCIOWA"
"N31","H","K83.8","INNE OKREŚLONE CHOROBY PRZEWODÓW ŻÓŁCIOWYCH"
"N31","H","K83.9","CHOROBA PRZEWODÓW ŻÓŁCIOWYCH, NIE OKREŚLONA"
"N31","H","K92.2","KRWOTOK ŻOŁĄDKOWO-JELITOWY, NIE OKREŚLONY"
"N31","H","N17.9","OSTRA NIEWYDOLNOŚĆ NEREK, NIE OKREŚLONA"
"N31","H","N18.0","SCHYŁKOWA NIEWYDOLNOŚĆ NEREK"
"N31","H","N28.8","INNE OKREŚLONE ZABURZENIA NERKI I MOCZOWODU"
"N31","H","N35.8","INNE ZWĘŻENIE CEWKI MOCZOWEJ"
"N31","H","N43.3","WODNIAK JĄDRA, NIE OKREŚLONY"
"N31","H","N44","SKRĘT JĄDRA"
"N31","H","N45.9","ZAPALENIE JĄDRA, ZAPALENIE NAJĄDRZA ORAZ ZAPALENIE JĄDRA I NAJĄDRZA BEZ ROPNIA"
"N31","H","N47","NADMIAR NAPLETKA, STULEJKA I ZAŁUPEK"
"N31","H","N48.1","ZAPALENIE ŻOŁĘDZI PRĄCIA I NAPLETKA"
"N31","H","N48.2","INNE CHOROBY ZAPALNE PRĄCIA"
"N31","H","N83.0","PĘCHERZYKOWA TORBIEL JAJNIKA"
"N31","H","N83.1","TORBIEL CIAŁKA ŻÓŁTEGO"
"N31","H","N83.2","INNE I NIE OKREŚLONE TORBIELE JAJNIKOWE"
"N31","H","N83.3","NABYTY ZANIK JAJNIKA I JAJOWODU"
"N31","H","N83.4","WYPADANIE I PRZEPUKLINA JAJNIKA I JAJOWODU"
"N31","H","N83.5","SKRĘCENIE JAJNIKA, SZYPUŁY JAJNIKA I JAJOWODU"
"N31","H","P07.0","SKRAJNIE NISKA URODZENIOWA MASA CIAŁA"
"N31","H","P07.1","INNA NISKA URODZENIOWA MASA CIAŁA"
"N31","H","P07.2","SKRAJNE WCZEŚNIACTWO"
"N31","H","P07.3","INNE PRZYPADKI WCZEŚNIACTWA"
"N31","H","P10.8","INNE ROZERWANIE STRUKTUR ŚRÓDCZASZKOWYCH I KRWOTOKI SPOWODOWANE URAZEM PORODOWYM"
"N31","H","P10.9","NIEOKREŚLONE ROZERWANIE STRUKTURY SRÓDCZASZKOWEJ I KRWOTOK SPOWODOWANY URAZEM PORODOWYM"
"N31","H","P12.8","INNE URAZY PORODOWE SKÓRY OWŁOSIONEJ GŁOWY"
"N31","H","P12.9","URAZ PORODOWY OWŁOSIONEJ SKÓRY GŁOWY, NIE OKREŚLONY"
"N31","H","P13.1","INNE URAZY PORODOWE CZASZKI"
"N31","H","P14.0","PORAŻENIE ERBA SPOWODOWANE URAZEM PORODOWYM"
"N31","H","P14.1","PORAŻENIE KLUMPKEGO SPOWODOWANE URAZEM PORODOWYM"
"N31","H","P14.2","PORAŻENIE NERWU PRZEPONOWEGO SPOWODOWANE URAZEM PORODOWYM"
"N31","H","P15.0","URAZ PORODOWY WĄTROBY"
"N31","H","P15.1","URAZ PORODOWY ŚLEDZIONY"
"N31","H","P25.1","ODMA OPŁUCNOWA ROZPOCZYNAJĄCA SIĘ W OKRESIE OKOŁOPORODOWYM"
"N31","H","P25.2","ODMA SRÓDPIERSIOWA ROZPOCZYNAJĄCA SIĘ W OKRESIE OKOŁOPORODOWYM"
"N31","H","P52.0","DOKOMOROWY (NIEURAZOWY) KRWOTOK, STOPNIA 1, U PŁODU I NOWORODKA"
"N31","H","P52.1","DOKOMOROWY (NIEURAZOWY) KRWOTOK, STOPNIA 2, U PŁODU I NOWORODKA"
"N31","H","P52.2","DOKOMOROWY (NIEURAZOWY) KRWOTOK, STOPNIA 3, U PŁODU I NOWORODKA"
"N31","H","P52.3","NIEOKREŚLONY DOKOMOROWY (NIEURAZOWY) KRWOTOK U PŁODU I NOWORODKA"
"N31","H","P52.4","SRÓDMÓZGOWY (NIEURAZOWY) KRWOTOK U PŁODU I NOWORODKA"
"N31","H","P52.5","PODPAJĘCZYNÓWKOWY KRWOTOK (NIEURAZOWY) U PŁODU I NOWORODKA"
"N31","H","P52.6","KRWOTOK (NIEURAZOWY) DO MÓŻDŻKU I TYLNEGO DOŁU CZASZKI U PŁODU I NOWORODKA"
"N31","H","P52.8","INNE SRÓDCZASZKOWE (NIEURAZOWE) KRWOTOKI U PŁODU I NOWORODKA"
"N31","H","P52.9","SRÓDCZASZKOWY (NIEURAZOWY) KRWOTOK U PŁODU I NOWORODKA, NIE OKREŚLONY"
"N31","H","P53","CHOROBA KRWOTOCZNA U PŁODU I NOWORODKA"
"N31","H","P54.4","KRWOTOK DO NADNERCZY U NOWORODKA"
"N31","H","P59.1","ZESPÓŁ ZAGĘSZCZONEJ ŻÓŁCI"
"N31","H","P74.9","PRZEMIJAJĄCE ZABURZENIE PRZEMIANY MATERII NOWORODKA, NIE OKREŚLONE"
"N31","H","P76.0","ZESPÓŁ CZOPA SMÓŁKOWEGO"
"N31","H","P76.2","NIEDROŻNOŚĆ JELITA SPOWODOWANA ZAGĘSZCZONYM MLEKIEM"
"N31","H","P76.8","INNA OKREŚLONA NIEDROŻNOŚĆ JELIT NOWORODKA"
"N31","H","P76.9","NIEDROŻNOŚĆ JELIT NOWORODKA, NIE OKREŚLONA"
"N31","H","P77","MARTWICZE ZAPALENIE JELIT PŁODU I NOWORODKA"
"N31","H","P78.0","OKOŁOPORODOWA PERFORACJA JELIT"
"N31","H","P78.1","INNE ZAPALENIE OTRZEWNEJ NOWORODKA"
"N31","H","P78.8","INNE OKREŚLONE OKOŁOPORODOWE ZABURZENIA UKŁADU POKARMOWEGO NOWORODKA"
"N31","H","Q00.0","BEZMÓZGOWIE"
"N31","H","Q00.1","ROZSZCZEP CZASZKI I KRĘGOSŁUPA"
"N31","H","Q00.2","ROZSZCZEP POTYLICY"
"N31","H","Q01.0","PRZEPUKLINA MÓZGOWA CZOŁOWA"
"N31","H","Q01.1","PRZEPUKLINA MÓZGOWA NOSOWO-CZOŁOWA"
"N31","H","Q01.2","PRZEPUKLINA MÓZGOWA POTYLICZNA"
"N31","H","Q01.8","PRZEPUKLINA MÓZGOWA W INNEJ LOKALIZACJI"
"N31","H","Q01.9","PRZEPUKLINA MÓZGOWA, NIE OKREŚLONA"
"N31","H","Q02","MAŁOGŁOWIE"
"N31","H","Q03.0","WADY ROZWOJOWE WODOCIĄGU MÓZGU SYLWIUSZA"
"N31","H","Q03.1","ZAROŚNIĘCIE OTWORÓW MAGENDIEGO I LUSCHKI"
"N31","H","Q03.8","WODOGŁOWIE WRODZONE INNE"
"N31","H","Q03.9","WODOGŁOWIE WRODZONE, NIE OKREŚLONE"
"N31","H","Q04.0","WRODZONE WADY ROZWOJOWE SPOIDŁA WIELKIEGO"
"N31","H","Q04.1","BRAK WĘCHOMÓZGOWIA (ZESPÓŁ ARINENCEPHALII)"
"N31","H","Q04.2","PRZODOMÓZGOWIE JEDNOKOMOROWE (HOLOPROSENCEPHALIA)"
"N31","H","Q04.3","INNE WADY MÓZGU Z UBYTKIEM TKANEK"
"N31","H","Q04.4","SEPTO-OPTIC DYSPLASIA"
"N31","H","Q04.5","MÓZG OLBRZYMI"
"N31","H","Q04.6","WRODZONE TORBIELE MÓZGU"
"N31","H","Q04.8","INNE OKREŚLONE WADY ROZWOJOWE MÓZGU"
"N31","H","Q04.9","WRODZONE WADY ROZWOJOWE MÓZGU, NIE OKREŚLONE"
"N31","H","Q05.0","ROZSZCZEP KRĘGOSŁUPA SZYJNEGO ZE WSPÓLISTNIEJĄCYM WODOGŁOWIEM"
"N31","H","Q05.1","ROZSZCZEP KRĘGOSŁUPA PIERSIOWEGO ZE WSPÓLISTNIEJĄCYM WODOGŁOWIEM"
"N31","H","Q05.2","ROZSZCZEP KRĘGOSŁUPA LĘDŹWIOWEGO ZE WSPÓLISTNIEJĄCYM WODOGŁOWIEM"
"N31","H","Q05.3","ROZSZCZEP KRĘGOSŁUPA KRZYŻOWEGO ZE WSPÓLISTNIEJĄCYM WODOGŁOWIEM"
"N31","H","Q05.4","NIEOKREŚLONY ROZSZCZEP KRĘGOSŁUPA ZE WSPÓLISTNIEJĄCYM WODOGŁOWIEM"
"N31","H","Q05.5","ROZSZCZEP KRĘGOSŁUPA SZYJNEGO BEZ WODOGŁOWIA"
"N31","H","Q05.6","ROZSZCZEP KRĘGOSŁUPA PIERSIOWEGO BEZ WODOGŁOWIA"
"N31","H","Q05.7","ROZSZCZEP KRĘGOSŁUPA LĘDŹWIOWEGO BEZ WODOGŁOWIA"
"N31","H","Q05.8","ROZSZCZEP KRĘGOSŁUPA KRZYŻOWEGO BEZ WODOGŁOWIA"
"N31","H","Q05.9","ROZSZCZEP KRĘGOSŁUPA, NIE OKREŚLONY"
"N31","H","Q06.0","BRAK RDZENIA"
"N31","H","Q06.1","NIEDOROZWÓJ I DYSPLAZJA RDZENIA KRĘGOWEGO"
"N31","H","Q06.2","ROZDWOJENIE RDZENIA"
"N31","H","Q06.3","INNE WRODZONE WADY ROZWOJOWE OGONA KOŃSKIEGO"
"N31","H","Q06.4","WODORDZENIE"
"N31","H","Q06.8","INNE OKREŚLONE WRODZONE WADY ROZWOJOWE RDZENIA KRĘGOWEGO"
"N31","H","Q06.9","WRODZONE WADY ROZWOJOWE RDZENIA KRĘGOWEGO, NIE OKREŚLONE"
"N31","H","Q07.0","ZESPÓŁ ARNOLDA-CHIARIEGO"
"N31","H","Q07.8","INNE OKREŚLONE WRODZONE WADY ROZWOJOWE UKŁADU NERWOWEGO"
"N31","H","Q07.9","WRODZONE WADY ROZWOJOWE UKŁADU NERWOWEGO, NIE OKREŚLONE"
"N31","H","Q18.0","ZATOKA, PRZETOKA I TORBIEL SZCZELINY SKRZELOWEJ"
"N31","H","Q18.1","ZATOKA I TORBIEL PRZEDMAŁŻOWINOWA"
"N31","H","Q18.2","INNE WRODZONE WADY ROZWOJOWE SZCZELINY SKRZELOWEJ"
"N31","H","Q18.8","INNE OKREŚLONE WADY ROZWOJOWE TWARZY I SZYI"
"N31","H","Q18.9","WRODZONA WADA ROZWOJOWA TWARZY I SZYI, NIE OKREŚLONA"
"N31","H","Q20.0","WSPÓLNY PIEŃ TĘTNICZY"
"N31","H","Q20.1","ODEJŚCIE OBU DUŻYCH NACZYŃ Z PRAWEJ KOMORY"
"N31","H","Q20.2","ODEJŚCIE OBU DUŻYCH NACZYŃ Z LEWEJ KOMORY"
"N31","H","Q20.3","NIEPRAWIDŁOWE POŁĄCZENIA KOMOROWO-TĘTNICZE"
"N31","H","Q20.4","ODEJŚCIE OBU DUŻYCH NACZYŃ SERCA Z JEDNEJ KOMORY"
"N31","H","Q20.5","NIEPRAWIDŁOWE POŁĄCZENIA PRZEDSIONKOWO-KOMOROWE"
"N31","H","Q20.6","IZOMERIA USZEK PRZEDSIONKÓW SERCA"
"N31","H","Q20.8","INNE WRODZONE WADY ROZWOJOWE JAM I POŁĄCZEŃ SERCOWYCH"
"N31","H","Q20.9","WRODZONA WADA ROZWOJOWA JAM I POŁĄCZEŃ SERCOWYCH, NIE OKREŚLONA"
"N31","H","Q21.0","UBYTEK PRZEGRODY MIĘDZYKOMOROWEJ"
"N31","H","Q21.1","UBYTEK PRZEGRODY MIĘDZYPRZEDSIONKOWEJ"
"N31","H","Q21.2","UBYTEK PRZEGRODY PRZEDSIONKOWO-KOMOROWEJ"
"N31","H","Q21.3","TETRALOGIA FALLOTA"
"N31","H","Q21.4","UBYTEK PRZEGRODY AORTALNO-PŁUCNEJ"
"N31","H","Q21.8","INNA WRODZONA WADA ROZWOJOWA PRZEGRÓD SERCA"
"N31","H","Q21.9","WRODZONA WADA PRZEGRODY SERCA, NIE OKREŚLONA"
"N31","H","Q22.0","ZAROŚNIĘCIE ZASTAWKI PNIA PŁUCNEGO"
"N31","H","Q22.1","WRODZONE ZWĘŻENIE ZASTAWKI PNIA PŁUCNEGO"
"N31","H","Q22.2","WRODZONA NIEDOMYKALNOŚĆ ZASTAWKI PNIA PŁUCNEGO"
"N31","H","Q22.3","INNE WRODZONE WADY ROZWOJOWE ZASTAWKI PNIA PŁUCNEGO"
"N31","H","Q22.4","WRODZONE ZWĘŻENIE ZASTAWKI TRÓJDZIELNEJ"
"N31","H","Q22.5","CHOROBA EBSTEINA"
"N31","H","Q22.6","ZESPÓŁ NIEDOROZWOJU PRAWEJ CZĘŚCI SERCA"
"N31","H","Q22.8","INNE WRODZONE WADY ROZWOJOWE ZASTAWKI TRÓJDZIELNEJ"
"N31","H","Q22.9","WRODZONA WADA ROZWOJOWA ZASTAWKI TRÓJDZIELNEJ, NIE OKREŚLONA"
"N31","H","Q23.0","WRODZONE ZWĘŻENIE UJŚCIA TĘTNICZEGO LEWEGO"
"N31","H","Q23.1","WRODZONA NIEDOMYKALNOŚĆ UJŚCIA TĘTNICZEGO LEWEGO"
"N31","H","Q23.2","WRODZONA NIEDOMYKALNOŚĆ ZASTAWKI AORTY"
"N31","H","Q23.3","WRODZONA NIEDOMYKALNOŚĆ ZASTAWKI DWUDZIELNEJ"
"N31","H","Q23.4","ZESPÓŁ NIEDOROZWOJU LEWEJ CZĘŚCI SERCA"
"N31","H","Q23.8","INNE WRODZONE WADY ROZWOJOWE ZASTAWKI AORTY I ZASTAWKI DWUDZIELNEJ"
"N31","H","Q23.9","WRODZONA WADA ZASTAWKI AORTY I ZASTAWKI DWUDZIELNEJ, NIE OKREŚLONA"
"N31","H","Q24.0","PRAWOSTRONNE POŁOŻENIE SERCA"
"N31","H","Q24.1","SERCE LEWOSTRONNE"
"N31","H","Q24.2","SERCE TRÓJPRZEDSIONKOWE"
"N31","H","Q24.3","WRODZONE ZWĘŻENIE STOŻKA TĘTNICZEGO PRAWEJ KOMORY"
"N31","H","Q24.4","WRODZONE ZWĘŻENIE UJŚCIA TĘTNICZEGO LEWEGO PODZASTAWKOWE"
"N31","H","Q24.5","WADA ROZWOJOWA NACZYŃ WIEŃCOWYCH"
"N31","H","Q24.6","WRODZONY BLOK SERCA"
"N31","H","Q24.8","INNE OKREŚLONE WRODZONE WADY ROZWOJOWE SERCA"
"N31","H","Q24.9","WRODZONA WADA ROZWOJOWA SERCA, NIE OKREŚLONA"
"N31","H","Q25.0","DROŻNY PRZEWÓD TĘTNICZY"
"N31","H","Q25.1","ZWĘŻENIE CIEŚNI AORTY"
"N31","H","Q25.2","ZAROŚNIĘCIE AORTY"
"N31","H","Q25.3","ZWĘŻENIE AORTY"
"N31","H","Q25.4","INNE WRODZONE WADY ROZWOJOWE AORTY"
"N31","H","Q25.5","ZAROŚNIĘCIE PNIA PŁUCNEGO"
"N31","H","Q25.6","ZWĘŻENIE PNIA PŁUCNEGO"
"N31","H","Q25.7","INNE WRODZONE WADY ROZWOJOWE PNIA PŁUCNEGO"
"N31","H","Q25.8","INNE WRODZONE WADY ROZWOJOWE DUŻYCH TĘTNIC"
"N31","H","Q25.9","WRODZONA WADA ROZWOJOWA DUŻYCH TĘTNIC, NIE OKREŚLONA"
"N31","H","Q26.0","WRODZONE ZWĘŻENIE ŻYŁY GLÓWNEJ"
"N31","H","Q26.1","PRZETRWAŁA PŁODOWA LEWA GÓRNA ŻYŁA GŁÓWNA"
"N31","H","Q26.2","CAŁKOWICIE NIEPRAWIDŁOWE UJŚCIE ŻYŁ PŁUCNYCH"
"N31","H","Q26.3","CZĘŚCIOWO NIEPRAWIDŁOWE UJŚCIE ŻYŁ PŁUCNYCH"
"N31","H","Q26.4","NIEPRAWIDŁOWE UJŚCIE ŻYŁ PŁUCNYCH, NIE OKREŚLONE"
"N31","H","Q26.5","NIEPRAWIDŁOWE UJŚCIE ŻYŁY WROTNEJ"
"N31","H","Q26.6","PRZETOKA POMIĘDZY ŻYŁĄ WROTNĄ A TĘTNICĄ WĄTROBOWĄ WŁAŚCIWA"
"N31","H","Q26.8","INNE WRODZONE WADY ROZWOJOWE DUŻYCH ŻYŁ UKŁADOWYCH"
"N31","H","Q26.9","WRODZONA WADA ROZWOJOWA DUŻYCH ŻYŁ, NIE OKREŚLONA"
"N31","H","Q27.0","WRODZONY BRAK I NIEDOROZWÓJ TĘTNICY PĘPKOWEJ"
"N31","H","Q27.3","WADY ROZWOJOWE POŁĄCZEŃ TĘTNICZO-ŻYŁNYCH OBWODOWYCH"
"N31","H","Q27.4","WRODZONE ROZSZERZENIE ŻYŁ"
"N31","H","Q27.8","INNE OKREŚLONE WRODZONE WADY ROZWOJOWE OBWODOWEGO UKŁADU NACZYNIOWEGO"
"N31","H","Q27.9","WRODZONA WADA UKŁADU NACZYNIOWEGO OBWODOWEGO, NIE OKREŚLONA"
"N31","H","Q28.0","WADA ROZWOJOWA POŁĄCZEŃ TĘTNICZO-ŻYŁNYCH NACZYŃ PRZEDMÓZGOWYCH"
"N31","H","Q28.1","INNE WADY ROZWOJOWE NACZYŃ PRZEDMÓZGOWYCH"
"N31","H","Q28.2","TĘTNICZO-ŻYŁNE WADY ROZWOJOWE NACZYŃ MÓZGOWYCH"
"N31","H","Q28.3","INNE WADY ROZWOJOWE NACZYŃ MÓZGOWYCH"
"N31","H","Q28.8","INNE OKREŚLONE WADY ROZWOJOWE UKŁADU KRĄŻENIA"
"N31","H","Q30.0","ZAROŚNIĘCIE NOZDRZY"
"N31","H","Q31.1","WRODZONE ZWĘŻENIE PODGŁOŚNIOWE"
"N31","H","Q31.2","NIEDOROZWÓJ KRTANI"
"N31","H","Q31.3","WOREK POWIETRZNY KRTANI (LARYNGOCOELE)"
"N31","H","Q31.4","WRODZONY ŚWIST KRTANIOWY"
"N31","H","Q31.8","INNE WRODZONE WADY ROZWOJOWE KRTANI"
"N31","H","Q31.9","WRODZONA WADA ROZWOJOWA KRTANI, NIE OKREŚLONA"
"N31","H","Q32.0","WRODZONE ROZMIĘKANIE TCHAWICY"
"N31","H","Q32.1","INNE WRODZONE WADY ROZWOJOWE TCHAWICY"
"N31","H","Q32.2","WRODZONE ROZMIĘKANIE OSKRZELI"
"N31","H","Q32.3","WRODZONE ZWĘŻENIE OSKRZELA"
"N31","H","Q32.4","INNE WRODZONE WADY ROZWOJOWE OSKRZELI"
"N31","H","Q33.0","WRODZONA TORBIELOWATOŚĆ PŁUC"
"N31","H","Q33.2","ODDZIELENIE SIĘ (SZCZELINA) PŁUCA"
"N31","H","Q33.3","NIEWYTWORZENIE PŁUCA"
"N31","H","Q33.5","TKANKA EKTOPICZNA W PŁUCACH"
"N31","H","Q33.8","INNE WRODZONE WADY ROZWOJOWE PŁUC"
"N31","H","Q33.9","WRODZONA WADA ROZWOJOWA PŁUCA, NIE OKREŚLONA"
"N31","H","Q34.0","WADA OPŁUCNEJ"
"N31","H","Q34.1","WRODZONA TORBIEL SRÓDPIERSIA"
"N31","H","Q34.8","INNE OKREŚLONE WADY ROZWOJOWE UKŁADU ODDECHOWEGO"
"N31","H","Q35.1","ROZSZCZEP PODNIEBIENIA TWARDEGO, JEDNOSTRONNY"
"N31","H","Q35.3","ROZSZCZEP PODNIEBIENIA MIĘKKIEGO, JEDNOSTRONNY"
"N31","H","Q35.5","ROZSZCZEP PODNIEBIENIA TWARDEGO I MIĘKKIEGO, JEDNOSTRONNY"
"N31","H","Q35.6","ROZSZCZEP PODNIEBIENIA POŚRODKOWY"
"N31","H","Q35.7","ROZSZCZEP JĘZYCZKA PODNIEBIENIA"
"N31","H","Q35.9","ROZSZCZEP PODNIEBIENIA NIE OKREŚLONY, JEDNOSTRONNY"
"N31","H","Q36.0","ROZSZCZEP WARGI, OBUSTRONNY"
"N31","H","Q36.1","ROZSZCZEP WARGI POŚRODKOWY"
"N31","H","Q36.9","ROZSZCZEP WARGI, JEDNOSTRONNY"
"N31","H","Q37.0","ROZSZCZEP PODNIEBIENIA TWARDEGO WRAZ Z ROZSZCZEPEM WARGI, OBUSTRONNY"
"N31","H","Q37.1","ROZSZCZEP PODNIEBIENIA TWARDEGO WRAZ Z ROZSZCZEPEM WARGI, JEDNOSTRONNY"
"N31","H","Q37.2","ROZSZCZEP PODNIEBIENIA MIĘKKIEGO WRAZ Z ROZSZCZEPEM WARGI, OBUSTRONNY"
"N31","H","Q37.3","ROZSZCZEP PODNIEBIENIA MIĘKKIEGO WRAZ Z ROZSZCZEPEM WARGI, JEDNOSTRONNY"
"N31","H","Q37.8","NIEOKREŚLONY ROZSZCZEP PODNIEBIENIA WRAZ Z ROZSZCZEPEM WARGI, OBUSTRONNY"
"N31","H","Q37.9","NIEOKREŚLONY ROZSZCZEP PODNIEBIENIA WRAZ Z ROZSZCZEPEM WARGI, JEDNOSTRONNY"
"N31","H","Q38.0","WRODZONE WADY ROZWOJOWE WARG, NIESKLASYFIKOWANE GDZIE INDZIEJ"
"N31","H","Q38.1","PRZYROŚNIĘCIE JĘZYKA"
"N31","H","Q38.2","JĘZYK OLBRZYMI"
"N31","H","Q38.3","INNE WRODZONE WADY ROZWOJOWE JĘZYKA"
"N31","H","Q38.4","WRODZONE WADY ROZWOJOWE GRUCZOŁÓW I PRZEWODÓW ŚLINOWYCH"
"N31","H","Q38.5","WRODZONE WADY ROZWOJOWE PODNIEBIENIA NIESKLASYFIKOWANE GDZIE INDZIEJ"
"N31","H","Q38.6","INNE WRODZONE WADY ROZWOJOWE JAMY USTNEJ"
"N31","H","Q38.7","KIESZONKA GARDZIELI"
"N31","H","Q38.8","INNE WRODZONE WADY ROZWOJOWE GARDZIELI"
"N31","H","Q39.0","ZAROŚNIĘCIE PRZEŁYKU BEZ PRZETOKI"
"N31","H","Q39.1","ZAROŚNIĘCIE PRZEŁYKU Z PRZETOKĄ TCHAWICZO-PRZEŁYKOWĄ"
"N31","H","Q39.2","WRODZONA PRZETOKA TCHAWICZO-PRZEŁYKOWA BEZ ZAROŚNIĘCIA"
"N31","H","Q39.3","WRODZONE ZWĘŻENIE LUB ZACIŚNIENIE PRZEŁYKU"
"N31","H","Q39.5","WRODZONE POSZERZENIE PRZEŁYKU"
"N31","H","Q39.6","UCHYŁEK PRZEŁYKU"
"N31","H","Q39.8","INNE WRODZONE WADY ROZWOJOWE PRZEŁYKU"
"N31","H","Q40.0","WRODZONE PRZEROSTOWE ZWĘŻENIE ODDŹWIERNIKA"
"N31","H","Q40.1","WRODZONA PRZEPUKLINA ROZWORU PRZEŁYKOWEGO PRZEPONY"
"N31","H","Q40.2","INNE OKREŚLONE WADY ROZWOJOWE ŻOŁĄDKA"
"N31","H","Q40.9","WRODZONA WADA ROZWOJOWA GÓRNEGO ODCINKA PRZEWODU POKARMOWEGO, NIE OKREŚLONA"
"N31","H","Q41.0","WRODZONY BRAK, ZAROŚNIĘCIE LUB ZWĘŻENIE DWUNASTNICY"
"N31","H","Q41.1","WRODZONY BRAK, ZAROŚNIĘCIE LUB ZWĘŻENIE JELITA CIENKIEGO"
"N31","H","Q41.2","WRODZONY BRAK, ZAROŚNIĘCIE LUB ZWĘŻENIE JELITA KRETEGO"
"N31","H","Q41.8","WRODZONY BRAK, ZAROŚNIĘCIE LUB ZWĘŻENIE INNEJ OKREŚLONEJ CZĘŚCI JELITA CIENKIEGO"
"N31","H","Q41.9","WRODZONY BRAK, ZAROŚNIĘCIE LUB ZWĘŻENIE NIEOKREŚLONEJ CZĘŚCI JELITA CIENKIEGO"
"N31","H","Q42.0","WRODZONY BRAK, ZAROŚNIĘCIE LUB ZWĘŻENIE ODBYTNICY Z PRZETOKĄ"
"N31","H","Q42.1","WRODZONY BRAK, ZAROŚNIĘCIE LUB ZWĘŻENIE ODBYTNICY BEZ PRZETOKI"
"N31","H","Q42.2","WRODZONY BRAK, ZAROŚNIĘCIE LUB ZWĘŻENIE ODBYTU Z PRZETOKĄ"
"N31","H","Q42.3","WRODZONY BRAK, ZAROŚNIĘCIE LUB ZWĘŻENIE ODBYTU BEZ PRZETOKI"
"N31","H","Q42.8","WRODZONY BRAK, ZAROŚNIĘCIE LUB ZWĘŻENIE INNYCH CZĘŚCI JELITA GRUBEGO"
"N31","H","Q42.9","WRODZONY BRAK, ZAROŚNIĘCIE LUB ZWĘŻENIE JELITA GRUBEGO, W CZĘŚCI NIEOKREŚLONEJ"
"N31","H","Q43.0","UCHYŁEK MECKELA"
"N31","H","Q43.1","CHOROBA HIRSCHPRUNGA"
"N31","H","Q43.2","WRODZONE CZYNNOŚCIOWE ZABURZENIA JELITA GRUBEGO"
"N31","H","Q43.3","WRODZONE WADY ROZWOJOWE UMOCOWANIA JELIT"
"N31","H","Q43.4","ZDWOJENIE JELITA"
"N31","H","Q43.5","ODBYT PRZEMIESZCZONY"
"N31","H","Q43.7","PRZETRWAŁY STEK (KLOAKA)"
"N31","H","Q43.8","INNE OKREŚLONE WRODZONE WADY ROZWOJOWE JELIT"
"N31","H","Q43.9","WRODZONA WADA ROZWOJOWA JELIT, NIE OKREŚLONA"
"N31","H","Q44.1","INNE WRODZONE WADY ROZWOJOWE PĘCHERZYKA ŻÓŁCIOWEGO"
"N31","H","Q44.2","ZAROŚNIĘCIE PRZEWODÓW ŻÓŁCIOWYCH"
"N31","H","Q44.3","WRODZONE ZWĘŻENIE LUB ZACIŚNIĘCIE PRZEWODÓW ŻÓŁCIOWYCH"
"N31","H","Q44.4","TORBIEL PRZEWODU ŻÓŁCIOWEGO WSPÓLNEGO"
